dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",600848,1,20000000,5836715083,1698932526,7539556073,6000621482713143,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=64,epsilon_recursive=16",600848,2,20000000,5837350515,1698892798,7541257512,6000621482713143,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",11366200,0,20000000,7026330182,2578015319,6009242598,6000621512195515,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",11366200,1,20000000,7026459536,2577957425,6008145605,6000621512195515,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8,epsilon_recursive=16",11366200,2,20000000,7026131500,2577976342,6010171401,6000621512195515,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",15872,0,20000000,6607707011,1326070149,16728033248,6000588218137060,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",15872,1,20000000,6607363666,1326417437,16725530804,6000588218137060,2000207165423453
wiki_ts_200M_uint64,200000000,PGM-index,"epsilon=8192,epsilon_recursive=16",15872,2,20000000,6607063849,1326898620,16721887599,6000588218137060,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,0,20000000,5860644557,11036005139,14474897667,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,0,20000000,5860644557,11036005139,14474897667,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,1,20000000,5866566619,11029638334,14473565835,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,1,20000000,5866566619,11029638334,14473565835,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,2,20000000,5868229860,11030125490,14474136574,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=10",660496112,2,20000000,5868229860,11030125490,14474136574,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,0,20000000,5862040098,9681029472,13607672681,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,0,20000000,5862040098,9681029472,13607672681,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,1,20000000,5866068268,9675374420,13594148028,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,1,20000000,5866068268,9675374420,13594148028,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,2,20000000,5861298728,9687035222,13607241967,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=12",660506940,2,20000000,5861298728,9687035222,13607241967,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,0,20000000,5860111508,8316810766,12626976373,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,0,20000000,5860111508,8316810766,12626976373,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,1,20000000,5864966973,8313656229,12625780567,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,1,20000000,5864966973,8313656229,12625780567,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,2,20000000,5866218684,8317573956,12627936509,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=14",660550256,2,20000000,5866218684,8317573956,12627936509,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,0,20000000,5859717518,7076283394,11387567068,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,0,20000000,5859717518,7076283394,11387567068,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,1,20000000,5862002912,7061991370,11405335280,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,1,20000000,5862002912,7061991370,11405335280,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,2,20000000,5861500354,7075536398,11350914322,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=16",660723524,2,20000000,5861500354,7075536398,11350914322,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,0,20000000,5883781257,4518890299,7611046330,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,0,20000000,5883781257,4518890299,7611046330,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,1,20000000,5885626594,4538250597,7648594397,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,1,20000000,5885626594,4538250597,7648594397,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,2,20000000,5877984013,4525141739,7615052931,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=20",664188884,2,20000000,5877984013,4525141739,7615052931,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,0,20000000,5923829284,4137156270,5803975028,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,0,20000000,5923829284,4137156270,5803975028,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,1,20000000,5920436148,4133520245,5795145762,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,1,20000000,5920436148,4133520245,5795145762,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,2,20000000,5912893807,4144884287,5802001124,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=22",675278024,2,20000000,5912893807,4144884287,5802001124,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,0,20000000,6032065541,2937546069,5238305209,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,0,20000000,6032065541,2937546069,5238305209,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,1,20000000,6045345245,2941638636,5241651455,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,1,20000000,6045345245,2941638636,5241651455,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,2,20000000,6046853751,2942238161,5241246813,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=24",719634584,2,20000000,6046853751,2942238161,5241246813,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,0,20000000,6351910928,2742406456,5247192232,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,0,20000000,6351910928,2742406456,5247192232,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,1,20000000,6349722548,2742292491,5246982937,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,1,20000000,6349722548,2742292491,5246982937,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,2,20000000,6356134784,2742378866,5246883689,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=26",897060824,2,20000000,6356134784,2742378866,5246883689,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,0,20000000,7053936279,2642934194,5145326853,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,0,20000000,7053936279,2642934194,5145326853,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,1,20000000,7054785099,2649954583,5146844093,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,1,20000000,7054785099,2649954583,5146844093,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,2,20000000,7053845960,2655619330,5154020633,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=28",1606765796,2,20000000,7053845960,2655619330,5154020633,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,0,20000000,5859092714,12149735408,15130681980,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,0,20000000,5859092714,12149735408,15130681980,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,1,20000000,5862347626,12154852745,15138555710,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,1,20000000,5862347626,12154852745,15138555710,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,2,20000000,5866483992,12143151844,15134410982,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=1,num_radix_bits=8",660493404,2,20000000,5866483992,12143151844,15134410982,4000414363770028,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,0,20000000,3955578661,1636072622,8471444984,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,0,20000000,3955578661,1636072622,8471444984,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,1,20000000,3953801082,1636077236,8484488258,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,1,20000000,3953801082,1636077236,8484488258,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,2,20000000,3953218915,1635812913,8470515718,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=10",572096,2,20000000,3953218915,1635812913,8470515718,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,0,20000000,3953806858,960152546,6903272695,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,0,20000000,3953806858,960152546,6903272695,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,1,20000000,3953522344,954596224,6903070233,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,1,20000000,3953522344,954596224,6903070233,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,2,20000000,3953708675,954267721,6907181410,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=12",582924,2,20000000,3953708675,954267721,6907181410,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,0,20000000,3954077815,824030712,6222320745,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,0,20000000,3954077815,824030712,6222320745,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,1,20000000,3954000799,823974534,6216658401,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,1,20000000,3954000799,823974534,6216658401,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,2,20000000,3954188454,824246375,6217962086,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=14",626240,2,20000000,3954188454,824246375,6217962086,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,0,20000000,3953933688,703625823,5999068793,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,0,20000000,3953933688,703625823,5999068793,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,1,20000000,3955086568,703580229,5997519184,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,1,20000000,3955086568,703580229,5997519184,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,2,20000000,3954494483,703618147,5999797585,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=16",799508,2,20000000,3954494483,703618147,5999797585,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,0,20000000,3961580047,670551390,5949428383,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,0,20000000,3961580047,670551390,5949428383,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,1,20000000,3957034605,676743528,5945986584,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,1,20000000,3957034605,676743528,5945986584,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,2,20000000,3955680023,676889859,5945212245,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=20",4264868,2,20000000,3955680023,676889859,5945212245,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,0,20000000,3958559553,725414960,6370877639,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,0,20000000,3958559553,725414960,6370877639,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,1,20000000,3958938128,723456918,6373813976,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,1,20000000,3958938128,723456918,6373813976,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,2,20000000,3959273216,726370694,6368310729,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=22",15354008,2,20000000,3959273216,726370694,6368310729,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,0,20000000,4007287200,1024042824,6622389454,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,0,20000000,4007287200,1024042824,6622389454,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,1,20000000,4001961654,1030376443,6612656865,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,1,20000000,4001961654,1030376443,6612656865,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,2,20000000,4001369452,1035453333,6612196012,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=24",59710568,2,20000000,4001369452,1035453333,6612196012,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,0,20000000,4148390145,1485517845,6802890208,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,0,20000000,4148390145,1485517845,6802890208,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,1,20000000,4148986863,1478427573,6804437412,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,1,20000000,4148986863,1478427573,6804437412,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,2,20000000,4147228116,1485771594,6800850419,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=26",237136808,2,20000000,4147228116,1485771594,6800850419,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,0,20000000,4678189993,1632763160,6856238930,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,0,20000000,4678189993,1632763160,6856238930,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,1,20000000,4675804951,1635379572,6860629696,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,1,20000000,4675804951,1635379572,6860629696,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,2,20000000,4677285060,1634194809,6856847740,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=28",946841780,2,20000000,4677285060,1634194809,6856847740,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,0,20000000,3953944077,2035483846,9085671853,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,0,20000000,3953944077,2035483846,9085671853,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,1,20000000,3952961254,2035048674,9080363541,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,1,20000000,3952961254,2035048674,9080363541,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,2,20000000,3952758048,2035460705,9088335448,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=128,num_radix_bits=8",569388,2,20000000,3952758048,2035460705,9088335448,4000414351139025,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,0,20000000,4194161271,3455363667,6544171089,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,0,20000000,4194161271,3455363667,6544171089,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,1,20000000,4194774904,3454815709,6535302100,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,1,20000000,4194774904,3454815709,6535302100,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,2,20000000,4194536044,3459105409,6543429166,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=10",9894448,2,20000000,4194536044,3459105409,6543429166,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,0,20000000,4194758384,2896838815,6066567319,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,0,20000000,4194758384,2896838815,6066567319,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,1,20000000,4195111851,2899541271,6070032905,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,1,20000000,4195111851,2899541271,6070032905,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,2,20000000,4195437448,2898246199,6070715846,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=12",9905276,2,20000000,4195437448,2898246199,6070715846,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,0,20000000,4194933837,2254384344,5467079658,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,0,20000000,4194933837,2254384344,5467079658,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,1,20000000,4195686177,2253674615,5463838556,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,1,20000000,4195686177,2253674615,5463838556,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,2,20000000,4194365535,2254545407,5470656337,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=14",9948592,2,20000000,4194365535,2254545407,5470656337,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,0,20000000,4196044737,1591540022,4649850978,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,0,20000000,4196044737,1591540022,4649850978,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,1,20000000,4196575390,1591582877,4659248862,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,1,20000000,4196575390,1591582877,4659248862,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,2,20000000,4196487122,1585303449,4657821177,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=16",10121860,2,20000000,4196487122,1585303449,4657821177,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,0,20000000,4200821039,967339715,3884357180,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,0,20000000,4200821039,967339715,3884357180,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,1,20000000,4201146185,967162023,3884264968,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,1,20000000,4201146185,967162023,3884264968,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,2,20000000,4201182931,976651184,3884747564,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=20",13587220,2,20000000,4201182931,976651184,3884747564,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,0,20000000,4209038001,933501552,4161761721,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,0,20000000,4209038001,933501552,4161761721,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,1,20000000,4209365516,946907564,4149953564,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,1,20000000,4209365516,946907564,4149953564,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,2,20000000,4208806572,937781671,4160620504,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=22",24676360,2,20000000,4208806572,937781671,4160620504,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,0,20000000,4251655209,1381777403,4628401777,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,0,20000000,4251655209,1381777403,4628401777,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,1,20000000,4251161042,1391053796,4636567724,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,1,20000000,4251161042,1391053796,4636567724,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,2,20000000,4252410642,1388952963,4634147205,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=24",69032920,2,20000000,4252410642,1388952963,4634147205,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,0,20000000,4390821074,1699256905,4923422471,4000414369150068,2000207165423453
wiki_ts_200M_uint64,200000000,RadixSpline,"max_error=16,num_radix_bits=26",246459160,0,20000000,4390821074,1699256905,4923422471,4000414369150068,2000207165423453
