dataset,n_keys,layer1,layer2,n_models,bounds,search,size_in_bytes,rep,n_samples,lookup_time,lookup_accu
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,gind,model_biased_binary,1048640,1,20000000,7180027476,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,gind,model_biased_binary,1048640,2,20000000,7168542757,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,gind,binary,1048640,0,20000000,7983545995,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,gind,binary,1048640,1,20000000,7983704174,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,gind,binary,1048640,2,20000000,7985148729,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,labs,binary,1572912,0,20000000,5395126004,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,labs,binary,1572912,1,20000000,5397912542,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,labs,binary,1572912,2,20000000,5395372547,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,model_biased_binary,2097200,0,20000000,5131256597,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,model_biased_binary,2097200,1,20000000,5120542804,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,model_biased_binary,2097200,2,20000000,5132004931,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,binary,2097200,0,20000000,5450763909,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,binary,2097200,1,20000000,5442381494,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,65536,lind,binary,2097200,2,20000000,5439519843,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_linear,2097200,0,20000000,5956309240,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_linear,2097200,1,20000000,5954594211,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_linear,2097200,2,20000000,5954547082,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_exponential,2097200,0,20000000,4473955988,2000207207322432
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_exponential,2097200,1,20000000,4472542334,2000207207322432
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,none,model_biased_exponential,2097200,2,20000000,4475334106,2000207207322432
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gabs,binary,2097208,0,20000000,6914802460,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gabs,binary,2097208,1,20000000,6917413674,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gabs,binary,2097208,2,20000000,6918743428,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,model_biased_binary,2097216,0,20000000,6650987007,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,model_biased_binary,2097216,1,20000000,6661941283,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,model_biased_binary,2097216,2,20000000,6650307726,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,binary,2097216,0,20000000,6972544463,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,binary,2097216,1,20000000,6979604022,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,gind,binary,2097216,2,20000000,6971433266,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,labs,binary,3145776,0,20000000,4764888074,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,labs,binary,3145776,1,20000000,4775025320,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,labs,binary,3145776,2,20000000,4795418018,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,model_biased_binary,4194352,0,20000000,4492705931,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,model_biased_binary,4194352,1,20000000,4491080540,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,model_biased_binary,4194352,2,20000000,4490836395,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,binary,4194352,0,20000000,4828924220,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,binary,4194352,1,20000000,4840596378,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,131072,lind,binary,4194352,2,20000000,4842853644,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_linear,4194352,0,20000000,5490915410,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_linear,4194352,1,20000000,5489510793,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_linear,4194352,2,20000000,5487802635,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_exponential,4194352,0,20000000,3995373571,2000207209423120
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_exponential,4194352,1,20000000,3995300661,2000207209423120
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,none,model_biased_exponential,4194352,2,20000000,3994618791,2000207209423120
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gabs,binary,4194360,0,20000000,6784888049,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gabs,binary,4194360,1,20000000,6785065202,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gabs,binary,4194360,2,20000000,6782979244,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,model_biased_binary,4194368,0,20000000,6562938936,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,model_biased_binary,4194368,1,20000000,6574963121,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,model_biased_binary,4194368,2,20000000,6564676007,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,binary,4194368,0,20000000,6784283526,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,binary,4194368,1,20000000,6780506465,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,gind,binary,4194368,2,20000000,6785906428,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,labs,binary,6291504,0,20000000,4412612560,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,labs,binary,6291504,1,20000000,4408130357,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,labs,binary,6291504,2,20000000,4406821034,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,model_biased_binary,8388656,0,20000000,4102680990,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,model_biased_binary,8388656,1,20000000,4089023733,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,model_biased_binary,8388656,2,20000000,4088694003,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,binary,8388656,0,20000000,4340816283,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,binary,8388656,1,20000000,4266734332,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,262144,lind,binary,8388656,2,20000000,4278153684,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_linear,8388656,0,20000000,4849169173,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_linear,8388656,1,20000000,4861195811,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_linear,8388656,2,20000000,4860430074,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_exponential,8388656,0,20000000,3539930904,2000207211206233
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_exponential,8388656,1,20000000,3537803432,2000207211206233
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,none,model_biased_exponential,8388656,2,20000000,3537636709,2000207211206233
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gabs,binary,8388664,0,20000000,6768522169,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gabs,binary,8388664,1,20000000,6764329621,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gabs,binary,8388664,2,20000000,6750224780,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,model_biased_binary,8388672,0,20000000,6591245371,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,model_biased_binary,8388672,1,20000000,6581390214,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,model_biased_binary,8388672,2,20000000,6582007593,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,binary,8388672,0,20000000,6705970986,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,binary,8388672,1,20000000,6696836887,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,gind,binary,8388672,2,20000000,6702464821,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,labs,binary,12582960,0,20000000,4135730630,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,labs,binary,12582960,1,20000000,4150423899,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,labs,binary,12582960,2,20000000,4137071224,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,model_biased_binary,16777264,0,20000000,3992972545,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,model_biased_binary,16777264,1,20000000,3993669740,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,model_biased_binary,16777264,2,20000000,4004994166,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,binary,16777264,0,20000000,4212734378,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,binary,16777264,1,20000000,4205698348,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,524288,lind,binary,16777264,2,20000000,4216088375,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_linear,16777264,0,20000000,4249561254,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_linear,16777264,1,20000000,4259213695,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_linear,16777264,2,20000000,4258689129,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_exponential,16777264,0,20000000,3094587175,2000207212297821
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_exponential,16777264,1,20000000,3093652002,2000207212297821
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,none,model_biased_exponential,16777264,2,20000000,3093505171,2000207212297821
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gabs,binary,16777272,0,20000000,6753933275,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gabs,binary,16777272,1,20000000,6761615652,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gabs,binary,16777272,2,20000000,6751264622,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,model_biased_binary,16777280,0,20000000,6636620782,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,model_biased_binary,16777280,1,20000000,6645178682,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,model_biased_binary,16777280,2,20000000,6638033865,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,binary,16777280,0,20000000,6672067425,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,binary,16777280,1,20000000,6686216370,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,gind,binary,16777280,2,20000000,6675642215,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,labs,binary,25165872,0,20000000,3972544524,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,labs,binary,25165872,1,20000000,3967867650,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,labs,binary,25165872,2,20000000,3968360768,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,model_biased_binary,33554480,0,20000000,3751799056,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,model_biased_binary,33554480,1,20000000,3761800109,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,model_biased_binary,33554480,2,20000000,3761205160,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,binary,33554480,0,20000000,4037636211,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,binary,33554480,1,20000000,4029361569,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,1048576,lind,binary,33554480,2,20000000,4034224361,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_linear,33554480,0,20000000,4062105754,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_linear,33554480,1,20000000,4060407586,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_linear,33554480,2,20000000,4060286888,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_exponential,33554480,0,20000000,2837862249,2000207212482206
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_exponential,33554480,1,20000000,2825264661,2000207212482206
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,none,model_biased_exponential,33554480,2,20000000,2836531847,2000207212482206
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gabs,binary,33554488,0,20000000,6771450820,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gabs,binary,33554488,1,20000000,6778311116,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gabs,binary,33554488,2,20000000,6777192450,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gind,model_biased_binary,33554496,0,20000000,6654266928,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gind,model_biased_binary,33554496,1,20000000,6640124612,2000207165423453
wiki_ts_200M_uint64,200000000,cubic_spline,linear_regression,2097152,gind,model_biased_binary,33554496,2,20000000,6635786310,2000207165423453
