dataset,n_keys,rmi,layer1,layer2,n_models,bounds,size_in_bytes,rep,build_time,checksum
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,128,none,2064,0,28252059063,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,128,none,2064,1,28229360018,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,128,none,2064,2,29961960887,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,labs,3088,0,33141038296,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,labs,3088,1,33383613735,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,labs,3088,2,33101127895,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,none,2064,0,33049178433,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,none,2064,1,32657396108,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,128,none,2064,2,33062527875,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,labs,3104,0,33788828423,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,labs,3104,1,33764128359,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,labs,3104,2,34151753040,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,none,2080,0,33828149807,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,none,2080,1,33715229510,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,128,none,2080,2,33734405115,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,labs,3104,0,38558144116,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,labs,3104,1,38023971259,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,labs,3104,2,38107177553,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,none,2080,0,38093091355,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,none,2080,1,37986361431,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,128,none,2080,2,38134481917,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,labs,3088,0,24128758578,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,labs,3088,1,24300284708,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,labs,3088,2,24286638254,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,none,2064,0,24050146926,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,none,2064,1,24097610278,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,128,none,2064,2,24085807117,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,labs,3088,0,28702746126,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,labs,3088,1,28420212632,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,labs,3088,2,28510616482,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,none,2064,0,28380929314,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,none,2064,1,28404581754,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,128,none,2064,2,28479360579,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,labs,3088,0,26958471008,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,labs,3088,1,26333542273,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,labs,3088,2,26273679159,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,none,2064,0,26336409700,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,none,2064,1,26858374174,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,128,none,2064,2,26293446992,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,labs,3088,0,28770728708,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,labs,3088,1,28810092360,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,labs,3088,2,28732849207,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,none,2064,0,28736926506,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,none,2064,1,28817968053,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,128,none,2064,2,28774176657,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,labs,6160,0,27878452461,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,labs,6160,1,28058264032,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,labs,6160,2,28561628558,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,none,4112,0,27854035314,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,none,4112,1,28502287372,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,256,none,4112,2,28014697228,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,labs,6160,0,32305715920,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,labs,6160,1,32298047602,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,labs,6160,2,33383939408,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,none,4112,0,32679133943,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,none,4112,1,32823252983,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,256,none,4112,2,32801198531,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,labs,6176,0,33397407701,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,labs,6176,1,33326374323,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,labs,6176,2,33275103446,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,none,4128,0,33458588585,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,none,4128,1,33358250502,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,256,none,4128,2,33391094694,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,labs,6176,0,37458253054,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,labs,6176,1,37651404544,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,labs,6176,2,37553731299,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,none,4128,0,38272216418,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,none,4128,1,37489762897,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,256,none,4128,2,37534883226,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,labs,6160,0,23809820738,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,labs,6160,1,23799231196,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,labs,6160,2,23838315571,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,none,4112,0,23751397917,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,none,4112,1,23874262596,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,256,none,4112,2,23862370197,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,labs,6160,0,27960602724,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,labs,6160,1,28252219735,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,labs,6160,2,28061237083,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,none,4112,0,28014160955,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,none,4112,1,28082369540,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,256,none,4112,2,28139912965,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,labs,6160,0,25797831147,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,labs,6160,1,25765194823,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,labs,6160,2,25813691895,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,none,4112,0,25810602250,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,none,4112,1,25788656376,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,256,none,4112,2,25896541559,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,labs,6160,0,28281887315,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,labs,6160,1,30496910905,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,labs,6160,2,28292198458,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,none,4112,0,28338328210,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,none,4112,1,28265028232,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,256,none,4112,2,28263434700,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,labs,12304,0,28323026453,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,labs,12304,1,28389184182,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,labs,12304,2,28024738852,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,none,8208,0,28017263683,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,none,8208,1,28014640885,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,512,none,8208,2,27836646809,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,labs,12304,0,32601262553,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,labs,12304,1,32488963128,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,labs,12304,2,32514726861,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,none,8208,0,32498173110,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,none,8208,1,32685538768,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,512,none,8208,2,32632079048,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,labs,12320,0,32399349069,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,labs,12320,1,32433938397,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,labs,12320,2,32423320639,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,none,8224,0,32510273425,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,none,8224,1,32425386046,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,512,none,8224,2,32410643174,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,labs,12320,0,36699879603,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,labs,12320,1,36701375047,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,labs,12320,2,36594112517,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,none,8224,0,36660394611,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,none,8224,1,36654832839,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,512,none,8224,2,36647394111,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,labs,12304,0,22896141931,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,labs,12304,1,22850044901,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,labs,12304,2,24763550532,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,none,8208,0,22981806855,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,none,8208,1,22903688867,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,512,none,8208,2,22816932130,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,labs,12304,0,27453606284,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,labs,12304,1,27131354289,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,labs,12304,2,27111394193,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,none,8208,0,27117277238,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,none,8208,1,27117401524,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,512,none,8208,2,27081295005,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,labs,12304,0,24742147904,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,labs,12304,1,24646870550,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,labs,12304,2,24743431878,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,none,8208,0,24728738969,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,none,8208,1,24678978116,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,512,none,8208,2,24716764223,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,labs,12304,0,27158760228,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,labs,12304,1,27205319614,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,labs,12304,2,27135867959,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,none,8208,0,27015554379,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,none,8208,1,27159922136,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,512,none,8208,2,27128437493,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,labs,24592,0,27965525968,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,labs,24592,1,28048842397,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,labs,24592,2,27919101388,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,none,16400,0,27937844025,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,none,16400,1,28051796840,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,1024,none,16400,2,27990377409,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,labs,24592,0,32419011301,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,labs,24592,1,32564461580,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,labs,24592,2,32434518465,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,none,16400,0,32320552274,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,none,16400,1,32330639126,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,1024,none,16400,2,32454278944,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,labs,24608,0,31215472346,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,labs,24608,1,31216063477,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,labs,24608,2,31214328579,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,none,16416,0,31223049869,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,none,16416,1,31191285683,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,1024,none,16416,2,31209854975,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,labs,24608,0,35897372845,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,labs,24608,1,35447074199,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,labs,24608,2,35391986530,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,none,16416,0,35415583774,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,none,16416,1,35377045184,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,1024,none,16416,2,35389512687,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,labs,24592,0,21685591238,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,labs,24592,1,21567477887,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,labs,24592,2,21730438372,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,none,16400,0,21679705507,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,none,16400,1,21692156019,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,1024,none,16400,2,21656621809,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,labs,24592,0,25848140252,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,labs,24592,1,25864211291,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,labs,24592,2,25850311507,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,none,16400,0,25856147076,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,none,16400,1,25794578292,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,1024,none,16400,2,25871266321,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,labs,24592,0,24718858681,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,labs,24592,1,24683589771,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,labs,24592,2,24744679785,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,none,16400,0,24715669053,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,none,16400,1,24759264416,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,1024,none,16400,2,24687368192,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,labs,24592,0,27140668959,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,labs,24592,1,27123252995,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,labs,24592,2,27077712188,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,none,16400,0,27102892636,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,none,16400,1,27171991359,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,1024,none,16400,2,27128915473,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,labs,49168,0,28055908807,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,labs,49168,1,28025075612,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,labs,49168,2,28059947218,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,none,32784,0,27871350892,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,none,32784,1,27967850552,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,2048,none,32784,2,27933437877,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,labs,49168,0,32243944177,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,labs,49168,1,32301749181,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,labs,49168,2,32299123569,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,none,32784,0,32306352761,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,none,32784,1,32537466665,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,2048,none,32784,2,32626940411,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,labs,49184,0,31317076407,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,labs,49184,1,31309867893,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,labs,49184,2,31386790681,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,none,32800,0,31304695317,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,none,32800,1,31296812981,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,2048,none,32800,2,31289345983,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,labs,49184,0,35430041722,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,labs,49184,1,35437574794,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,labs,49184,2,35471354258,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,none,32800,0,35428009178,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,none,32800,1,35449329451,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,2048,none,32800,2,35457626476,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,labs,49168,0,21737950595,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,labs,49168,1,21693281699,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,labs,49168,2,22317074287,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,none,32784,0,21684739097,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,none,32784,1,21774617830,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,2048,none,32784,2,21760148284,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,labs,49168,0,25837791235,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,labs,49168,1,26296448784,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,labs,49168,2,25861801976,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,none,32784,0,26272242023,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,none,32784,1,25900383707,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,2048,none,32784,2,25846100303,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,labs,49168,0,24784260718,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,labs,49168,1,24759151482,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,labs,49168,2,24783146919,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,none,32784,0,24745915934,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,none,32784,1,24761856863,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,2048,none,32784,2,24789037191,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,labs,49168,0,27099289853,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,labs,49168,1,27098866868,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,labs,49168,2,27094330221,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,none,32784,0,27085509602,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,none,32784,1,29302872173,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,2048,none,32784,2,27102861148,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,labs,98320,0,27737117868,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,labs,98320,1,27513954337,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,labs,98320,2,27798177226,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,none,65552,0,27584843834,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,none,65552,1,27595933944,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_spline,4096,none,65552,2,27570625357,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,labs,98320,0,31904538671,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,labs,98320,1,31923187464,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,labs,98320,2,31984325064,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,none,65552,0,31902485051,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,none,65552,1,31906392102,0
wiki_ts_200M_uint64,200000000,ref,radix,linear_regression,4096,none,65552,2,31916571367,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,labs,98336,0,31352378366,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,labs,98336,1,31196184607,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,labs,98336,2,31292015879,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,none,65568,0,31285916029,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,none,65568,1,31269571847,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_spline,4096,none,65568,2,31280499576,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,labs,98336,0,35362890329,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,labs,98336,1,35467943239,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,labs,98336,2,35609261088,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,none,65568,0,35281485562,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,none,65568,1,35378757223,0
wiki_ts_200M_uint64,200000000,ref,cubic_spline,linear_regression,4096,none,65568,2,35420865406,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,labs,98320,0,21668580982,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,labs,98320,1,21665013917,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,labs,98320,2,21699413502,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,none,65552,0,21732465744,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,none,65552,1,21730797157,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_spline,4096,none,65552,2,21737099143,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,labs,98320,0,25883252887,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,labs,98320,1,25756746628,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,labs,98320,2,25900998234,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,none,65552,0,25751854599,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,none,65552,1,25753095680,0
wiki_ts_200M_uint64,200000000,ref,linear_spline,linear_regression,4096,none,65552,2,25792294329,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,labs,98320,0,24744273132,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,labs,98320,1,24757374173,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,labs,98320,2,24745673708,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,none,65552,0,25753648702,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,none,65552,1,24722189621,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_spline,4096,none,65552,2,24767987653,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,4096,labs,98320,0,26905661475,0
wiki_ts_200M_uint64,200000000,ref,linear_regression,linear_regression,4096,labs,98320,1,28919780570,0
